143@s.s@Italy Serie A@s.s@1@s.s@Football@s.s@256621@s.s@Italy. Serie A
179@s.s@Norway Eliteserien@s.s@1@s.s@Football@s.s@47870@s.s@Norway. Winner
894@s.s@Virtual Bundesliga@s.s@1@s.s@Football@s.s@48745@s.s@FIFA 20. Germany Cyber Stars League
156@s.s@Euro 2021@s.s@1@s.s@Football@s.s@47694@s.s@UEFA European Championship 2021. Winner
1424@s.s@KBO League@s.s@44@s.s@Baseball@s.s@78423@s.s@KBO. South Korea. Preseason Matches
905@s.s@Belarus Cup@s.s@1@s.s@Football@s.s@47693@s.s@Belarus Cup
1413@s.s@NBA 2K League@s.s@2@s.s@Basketball@s.s@48633@s.s@3x3. NBA 2K20. Cyber league
1434@s.s@Armenia ITT Cup Women@s.s@39@s.s@Table Tennis@s.s@46682@s.s@Armenia. ITT Cup. Group B. Women
1427@s.s@Europe e-League@s.s@1@s.s@Football@s.s@80223@s.s@FIFA 20. eSport Battle. Night Europa League
1413@s.s@NBA 2K League@s.s@2@s.s@Basketball@s.s@46457@s.s@NBA 2K18
1413@s.s@NBA 2K League@s.s@2@s.s@Basketball@s.s@46454@s.s@NBA 2K18. 1x1
1413@s.s@NBA 2K League@s.s@2@s.s@Basketball@s.s@46455@s.s@NBA 2K18. 3x3
893@s.s@ePremier League@s.s@1@s.s@Football@s.s@47915@s.s@England. Premier League. SRL
892@s.s@eLaLiga@s.s@1@s.s@Football@s.s@47916@s.s@Spain. La Liga. SRL
749@s.s@eChampions League@s.s@1@s.s@Football@s.s@80591@s.s@FIFA. eSports Battle. Night Champions League A
1413@s.s@NBA 2K League@s.s@2@s.s@Basketball@s.s@46456@s.s@NBA 2K19. PLAYGROUND
1424@s.s@KBO League@s.s@44@s.s@Baseball@s.s@80968@s.s@KBO. South Korea
1424@s.s@KBO League@s.s@44@s.s@Baseball@s.s@80965@s.s@Бейсбол. Korean KBO Exhibition
749@s.s@eChampions League@s.s@1@s.s@Football@s.s@46400@s.s@FIFA 20. Champions League
893@s.s@ePremier League@s.s@1@s.s@Football@s.s@48909@s.s@FIFA. eSports Battle. Night Premier League
1413@s.s@NBA 2K League@s.s@2@s.s@Basketball@s.s@50069@s.s@NBA 2K19. Season 5
1366@s.s@Setka Cup Women@s.s@39@s.s@Table Tennis@s.s@54191@s.s@Setka Cup. Women
1430@s.s@Esoccer Euro 2021@s.s@1@s.s@Football@s.s@50766@s.s@FIFA. eSports Battle. Euro 2020
1413@s.s@NBA 2K League@s.s@2@s.s@Basketball@s.s@82439@s.s@NBA. eSports Battle
889@s.s@eSerie A Italy@s.s@1@s.s@Football@s.s@46403@s.s@Italy. Cyber FIFA20 Serie A Matches
894@s.s@Virtual Bundesliga@s.s@1@s.s@Football@s.s@50592@s.s@FIFA 20. Bundesliga
893@s.s@ePremier League@s.s@1@s.s@Football@s.s@77972@s.s@FIFA. ePremier League Invitational
