256@s.s@Granada@s.s@1@s.s@Football@s.s@504654@s.s@Granada -3
89@s.s@Bordeaux@s.s@1@s.s@Football@s.s@504688@s.s@Girondins de Burdeos -4
250@s.s@CD Leganés@s.s@1@s.s@Football@s.s@504647@s.s@CD Leganés -4
277@s.s@CF Fuenlabrada@s.s@1@s.s@Football@s.s@504637@s.s@Fuenlabrada -4
229@s.s@CS Marítimo@s.s@1@s.s@Football@s.s@504674@s.s@Maritimo -4
244@s.s@Athletic Bilbao@s.s@1@s.s@Football@s.s@504653@s.s@Athletic Club -3
77@s.s@PSG@s.s@1@s.s@Football@s.s@504690@s.s@PSG -5
81@s.s@Nantes@s.s@1@s.s@Football@s.s@504683@s.s@Nantes -4
91@s.s@Brest@s.s@1@s.s@Football@s.s@504687@s.s@Brest -3
227@s.s@Boavista Porto@s.s@1@s.s@Football@s.s@504679@s.s@Boavista -4
255@s.s@RCD Mallorca@s.s@1@s.s@Football@s.s@504649@s.s@Mallorca -2
224@s.s@Famalicão@s.s@1@s.s@Football@s.s@504680@s.s@FC Famalicao -3
5@s.s@Aston Villa@s.s@1@s.s@Football@s.s@504698@s.s@Aston Villa -3
264@s.s@Málaga CF@s.s@1@s.s@Football@s.s@504636@s.s@Málaga CF -4
278@s.s@CD Mirandés@s.s@1@s.s@Football@s.s@504638@s.s@Mirandes -4
5510@s.s@Livingston@s.s@1@s.s@Football@s.s@504663@s.s@Livingston -4
5512@s.s@Ross County@s.s@1@s.s@Football@s.s@504659@s.s@Ross County -4
203@s.s@Ajax@s.s@1@s.s@Football@s.s@504670@s.s@Ajax -5
34@s.s@Manchester City@s.s@1@s.s@Football@s.s@504694@s.s@Manchester City -5
88@s.s@Olympique Lyonnais@s.s@1@s.s@Football@s.s@504681@s.s@Lyon -5
261@s.s@UD Las Palmas@s.s@1@s.s@Football@s.s@504643@s.s@UD Las Palmas -4
236@s.s@Desportivo Aves@s.s@1@s.s@Football@s.s@504677@s.s@Aves -4
266@s.s@Cádiz CF@s.s@1@s.s@Football@s.s@504642@s.s@CF Cadiz -4
36@s.s@Olympiacos@s.s@1@s.s@Football@s.s@599718@s.s@Olympiacos -3
225@s.s@Portimonense@s.s@1@s.s@Football@s.s@504673@s.s@Portimonense -4
129@s.s@Eintracht Frankfurt@s.s@1@s.s@Football@s.s@599714@s.s@Eintr Frankfurt -5
6@s.s@Bournemouth@s.s@1@s.s@Football@s.s@504697@s.s@Bournemouth -4
94@s.s@Amiens SC@s.s@1@s.s@Football@s.s@504686@s.s@Amiens -4
