549@s.s@Esports@s.s@702223@s.s@Kills Markets - Map 1 - Race to 10 Kill@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@980656@s.s@More Markets - Game 1 Handicap +1.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@828199@s.s@Team to score - Game 1 Team To Score Goal 2@s.s@0@s.s@["1","2","Neither"]
549@s.s@Esports@s.s@980784@s.s@More Markets - Game 1 Handicap -20.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703929@s.s@Round Markets - Map 1 - Round 1 Winner@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@980751@s.s@More Markets - Game 1 Handicap -17.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703796@s.s@Round Markets - Map 3 - Round Handicap@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@988637@s.s@More Markets - Game 1 Handicap -19.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703906@s.s@Barons - Live Map 2 Total Barons Slain Over Under@s.s@0@s.s@["Over 1.5","Under 1.5"]
549@s.s@Esports@s.s@703882@s.s@Match Winner - Live Draw No Bet@s.s@0@s.s@["2"]
549@s.s@Esports@s.s@703971@s.s@Inhibitor Markets - Map 2 - Both Teams to Destroy an Inhibitor@s.s@0@s.s@["Yes","No"]
549@s.s@Esports@s.s@979911@s.s@More Markets - Game 1 Handicap +11.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@980028@s.s@More Markets - Game 1 Handicap +13.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@58339847@s.s@Map 2 - Map 2 - Round Handicap@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@58339827@s.s@Barracks - Map 2 Team to Destroy the First Barrack@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@58339826@s.s@Barracks - Map 1 Team to Destroy the First Barrack@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@704012@s.s@Kills Markets - Map 3 - Team to Score the Most Kills@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@58339824@s.s@Handicap - Maps Handicap@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@58339998@s.s@Draw no bet - Draw No Bet@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@704009@s.s@Kills Markets - Map 5 - Race to 20 Kills@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@702179@s.s@More Markets - Live Map 3 Team To Score Most Kills@s.s@0@s.s@["1","X","2"]
549@s.s@Esports@s.s@703888@s.s@Match Markets - Map 5 - Winner@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703997@s.s@Roshan Markets - Map 5 - Team to Slay Next Roshan: 1@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703944@s.s@Baron Markets - Map 2 - Both Teams to Slay a Baron@s.s@0@s.s@["Yes","No"]
549@s.s@Esports@s.s@703941@s.s@Baron Markets - Map 4 - Both Teams to Slay a Baron@s.s@0@s.s@["Yes","No"]
549@s.s@Esports@s.s@703891@s.s@Map 1 - Live Map 1 Total Towers Destroyed Over Under@s.s@0@s.s@["Over 11.5","Under 11.5"]
