7;Soccer;8605;Guatemala - Liga Nacional;0
7;Soccer;8606;Northern Ireland - Premier;0
7;Soccer;8607;Swiss - Challenge League;0
7;Soccer;8608;Portugal - Segunda Liga;0
7;Soccer;8609;Bolivia - Premiera;0
7;Soccer;8611;Scotland Challenge Cup;0
7;Soccer;8612;Slovakia - Fortuna Liga;0
7;Soccer;8613;Ireland - Premier;0
7;Soccer;8614;Hungary - NB I;0
7;Soccer;8615;England - Southern South League;0
7;Soccer;8618;Portugal - Campeonato Nacional;0
7;Soccer;8575;Russian Cup;0
7;Soccer;8603;Copa Sudamericana;0
7;Soccer;3213;French League Cup;0
7;Soccer;35493;Uganda - Super League Women;0
7;Soccer;8568;Copa America;0
7;Soccer;13232;Italy - Serie A Women;0
7;Soccer;8581;Turkey - 1. Lig;0
7;Soccer;13231;Greece - Super League Women;0
7;Soccer;234096;FIFA Esports GT G-26 League [12 mins play];0
7;Soccer;15236;England - Isthmian Div 1 North;0
7;Soccer;8617;Brazil - Pernambucano;0
7;Soccer;8610;Costa Rica - Primera Div;0
7;Soccer;8589;Mexico Cup;0
7;Soccer;201098;FIFA Esports Live Arena [10 mins play];0
7;Soccer;11423;India - Mumbai Elite League;0
7;Soccer;11422;India - I-League 2nd Division;0
7;Soccer;11421;Uruguay - Reserves;0
7;Soccer;11420;Mexico - Primera Div Women;0
7;Soccer;11419;Malta - 1st Division;0
7;Soccer;11418;South Africa - National;0
7;Soccer;11417;Egypt - 2nd Division;0
7;Soccer;11416;Bahrain - 2nd Div;0
7;Soccer;11415;Argentina - Primera A Women;0
7;Soccer;11414;Belgium - Reserve Pro League;0
7;Soccer;11413;Argentina - Primera C;0
7;Soccer;11412;Argentina - Nacional B;0
7;Soccer;8619;Morocco - Botola;0
7;Soccer;8620;Northern Ireland League Cup;0
7;Soccer;8622;Brazil - Goiano;0
7;Soccer;8623;Brazil - Paulista A2;0
7;Soccer;8624;Brazil - Paulista A3;0
7;Soccer;8625;Brazil - Brasileiro Women;0
7;Soccer;8626;Brazil - Potiguar;0
7;Soccer;8627;AFC Cup Qualifying;0
7;Soccer;8628;Australia - NPL Victoria;0
7;Soccer;199637;Faroe Islands - 1. deild;0
7;Soccer;11312;AFC Champions League;0
