143@s.s@Football@s.s@18619645@s.s@Udinese to win and both teams to score@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@18619647@s.s@Udinese to win at least one half@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@65961318@s.s@Total Shots on Target by Fiorentina@s.s@0@s.s@["Over 4.5","Under 4.5"]
143@s.s@Football@s.s@22082224@s.s@Total Shots on Target by Parma@s.s@0@s.s@["Over 3.5","Under 3.5"]
143@s.s@Football@s.s@65961315@s.s@Total Shots by Fiorentina@s.s@0@s.s@["Over 10.5","Under 10.5"]
143@s.s@Football@s.s@29372106@s.s@Total Goals by Newcastle United - 30:00-59:59@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@1530389@s.s@Total Cards - Aves@s.s@0@s.s@["Over 3.5","Under 3.5"]
143@s.s@Football@s.s@37625@s.s@Total Ball possession (%) by Home Team@s.s@0@s.s@["Over 55.5","Under 55.5"]
143@s.s@Football@s.s@46317995@s.s@Total Shots by Mallorca@s.s@0@s.s@["Over 8.5","Under 8.5"]
143@s.s@Football@s.s@34766390@s.s@Total Shots by Atlético Madrid@s.s@0@s.s@["Over 13.5","Under 13.5"]
143@s.s@Football@s.s@1530390@s.s@Total Cards - CD de Tondela@s.s@0@s.s@["Over 2.5","Under 2.5"]
143@s.s@Football@s.s@25150475@s.s@Total Goals by Lower Hutt City AFC - 2nd Half@s.s@0@s.s@["Over 1.5","Under 1.5"]
143@s.s@Football@s.s@1524346@s.s@Mallorca to be awarded a penalty@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@1524345@s.s@Mallorca to score from a penalty@s.s@0@s.s@["Yes","No"]
143@s.s@Football@s.s@9331636@s.s@Total Goals by Hertha BSC - 0:00-29:59@s.s@0@s.s@["Over 0.5","Under 0.5"]
143@s.s@Football@s.s@25346973@s.s@Total Goals by Bay Olympic - 2nd Half@s.s@0@s.s@["Over 1.5","Under 1.5"]
143@s.s@Football@s.s@25346972@s.s@Total Goals by Bay Olympic@s.s@0@s.s@["Over 2.5","Under 2.5"]
143@s.s@Football@s.s@25150467@s.s@Total Goals by Miramar Rangers - 2nd Half@s.s@0@s.s@["Over 2.5","Under 2.5"]
143@s.s@Football@s.s@18617252@s.s@Parma to score from a penalty@s.s@0@s.s@["Yes","No"]
