5160@s.s@Lorens Chan@s.s@10@s.s@Golf@s.s@30572@s.s@Chan, Lorens
5017@s.s@Bai Bobby Zhengkai@s.s@10@s.s@Golf@s.s@30564@s.s@Bobby Bai
5288@s.s@Cyril Bouniol@s.s@10@s.s@Golf@s.s@30565@s.s@Bouniol, Cyril
5219@s.s@Anders Albertson@s.s@10@s.s@Golf@s.s@30551@s.s@Albertson, Anders
4808@s.s@Thomas Detry@s.s@10@s.s@Golf@s.s@30525@s.s@2. Detry, T
4817@s.s@Martin Kaymer@s.s@10@s.s@Golf@s.s@30521@s.s@2. Kaymer, M
4778@s.s@Joost Luiten@s.s@10@s.s@Golf@s.s@30537@s.s@2. Luiten, J
4745@s.s@Eddie Pepperell@s.s@10@s.s@Golf@s.s@30528@s.s@2. Pepperell, E
4775@s.s@Thomas Pieters@s.s@10@s.s@Golf@s.s@30513@s.s@2. Pieters, T
4775@s.s@Thomas Pieters@s.s@10@s.s@Golf@s.s@30530@s.s@1. Pieters, T
4778@s.s@Joost Luiten@s.s@10@s.s@Golf@s.s@30519@s.s@1. Luiten, J
4808@s.s@Thomas Detry@s.s@10@s.s@Golf@s.s@30515@s.s@1. Detry, T
4817@s.s@Martin Kaymer@s.s@10@s.s@Golf@s.s@30512@s.s@1. Kaymer, M
4745@s.s@Eddie Pepperell@s.s@10@s.s@Golf@s.s@30517@s.s@1. Pepperell, E
5228@s.s@Alex Prugh@s.s@10@s.s@Golf@s.s@30642@s.s@Prugh, Alex
5081@s.s@Taylor Pendrith@s.s@10@s.s@Golf@s.s@30637@s.s@Pendrith, Taylor
5080@s.s@Trey Mullinax@s.s@10@s.s@Golf@s.s@30631@s.s@Mullinax, Trey
5042@s.s@Augusto Nunez@s.s@10@s.s@Golf@s.s@30633@s.s@Nunez, Augusto
5246@s.s@John Oda@s.s@10@s.s@Golf@s.s@30634@s.s@Oda, John
5194@s.s@Max McGreevy@s.s@10@s.s@Golf@s.s@30627@s.s@McGreevy, Max
4889@s.s@David Lipsky@s.s@10@s.s@Golf@s.s@30618@s.s@Lipsky, David
5129@s.s@Stephan Jaeger@s.s@10@s.s@Golf@s.s@30607@s.s@Jaeger, Stephan
5003@s.s@Sunil Richard Jung Bell@s.s@10@s.s@Golf@s.s@30609@s.s@Jung, Richard
5217@s.s@Evan Harmeling@s.s@10@s.s@Golf@s.s@30601@s.s@Harmeling, Evan
5223@s.s@Nicolas Echavarria@s.s@10@s.s@Golf@s.s@30582@s.s@Echavarria, Nicolas
5275@s.s@Patrick Fishburn@s.s@10@s.s@Golf@s.s@30587@s.s@Fishburn, Patrick
5271@s.s@Meenwhee Kim@s.s@10@s.s@Golf@s.s@30679@s.s@Whee Kim
5147@s.s@Jared Wolfe@s.s@10@s.s@Golf@s.s@30682@s.s@Wolfe, Jared
5232@s.s@Chase Wright@s.s@10@s.s@Golf@s.s@30684@s.s@Wright, Chase
5263@s.s@Adam Svensson@s.s@10@s.s@Golf@s.s@30667@s.s@Svensson, Adam
5192@s.s@Trevor Sluman@s.s@10@s.s@Golf@s.s@30663@s.s@Sluman, Trevor
5203@s.s@Charlie Saxon@s.s@10@s.s@Golf@s.s@30655@s.s@Saxon, Charlie
5010@s.s@Anthony Quayle@s.s@10@s.s@Golf@s.s@30696@s.s@Quayle, Anthony
