92@s.s@2-way@s.s@Winner@s.s@10@s.s@Golf@s.s@345662@s.s@Ganador
23@s.s@Penalty shootout yes o no@s.s@Penalty - yes/no@s.s@1@s.s@Football@s.s@462323@s.s@Penalti (Melbourne City)
45@s.s@Second half 1x2@s.s@Second half Winner (1X2)@s.s@2@s.s@Basketball@s.s@345711@s.s@Resultado del 2.ª mitad
75@s.s@Set handicap@s.s@Set handicap@s.s@6@s.s@Tennis@s.s@466713@s.s@Ganador del partido con hándicap por sets
167@s.s@3rd Quarter Points@s.s@3rd Quarter Points@s.s@2@s.s@Basketball@s.s@345696@s.s@Total de puntos - 3.er cuarto
172@s.s@Result - Halftime and Full time@s.s@Result - Halftime and Full time@s.s@2@s.s@Basketball@s.s@345715@s.s@1.ª mitad + tiempo completo
44@s.s@First half 1x2@s.s@First half winner (1X2)@s.s@2@s.s@Basketball@s.s@345710@s.s@Resultado del 1.ª mitad
169@s.s@1st half points@s.s@1st half points@s.s@2@s.s@Basketball@s.s@345686@s.s@Total de puntos - 1.ª mitad
153@s.s@Number of rounds@s.s@Number of rounds@s.s@29@s.s@MMA-UFC@s.s@469118@s.s@Total de asaltos completos
96@s.s@Superbowl winner@s.s@Superbowl winner@s.s@11@s.s@American Football@s.s@345664@s.s@Ganador
42@s.s@Point spread (handicap)@s.s@Handicap@s.s@2@s.s@Basketball@s.s@345680@s.s@Ganador del partido con hándicap
76@s.s@Correct score@s.s@Correct score@s.s@6@s.s@Tennis@s.s@466711@s.s@Apuestas del set
81@s.s@Double result@s.s@Double result@s.s@6@s.s@Tennis@s.s@468488@s.s@Primer set, partido
131@s.s@First team to score@s.s@First team to score@s.s@5@s.s@Rugby League@s.s@346318@s.s@Equipo en marcar primero
72@s.s@Winner@s.s@Winner@s.s@6@s.s@Tennis@s.s@466708@s.s@Resultado del partido
79@s.s@1st set winner@s.s@1st set winner@s.s@6@s.s@Tennis@s.s@468465@s.s@Resultado del 1.er set
41@s.s@total spreads over/under@s.s@Total points over/under@s.s@2@s.s@Basketball@s.s@345679@s.s@Total de puntos
56@s.s@Half time/full time results@s.s@Half time/full time results@s.s@5@s.s@Rugby League@s.s@346305@s.s@Medio tiempo / tiempo completo
61@s.s@Point spread (handicap)@s.s@Handicap@s.s@4@s.s@Rugby Union@s.s@345623@s.s@Apuestas de hándicap
23@s.s@Penalty shootout yes o no@s.s@Penalty - yes/no@s.s@1@s.s@Football@s.s@462297@s.s@Penalti (Western Sydney Wanderers)
23@s.s@Penalty shootout yes o no@s.s@Penalty - yes/no@s.s@1@s.s@Football@s.s@462302@s.s@Penalti (Newcastle Jets)
55@s.s@Total points@s.s@Total points@s.s@5@s.s@Rugby League@s.s@346301@s.s@Total de puntos
166@s.s@2nd Quarter Points@s.s@2nd Quarter Points@s.s@2@s.s@Basketball@s.s@345698@s.s@Total de puntos - 2.º cuarto
23@s.s@Penalty shootout yes o no@s.s@Penalty - yes/no@s.s@1@s.s@Football@s.s@462296@s.s@Penalti (Sydney FC)
65@s.s@Double bet chance@s.s@Double chance@s.s@4@s.s@Rugby Union@s.s@345626@s.s@Doble oportunidad
23@s.s@Penalty shootout yes o no@s.s@Penalty - yes/no@s.s@1@s.s@Football@s.s@296983@s.s@Penalti (Krylia Sovetov)
23@s.s@Penalty shootout yes o no@s.s@Penalty - yes/no@s.s@1@s.s@Football@s.s@462300@s.s@Penalti (Brisbane Roar)
1@s.s@Correct score@s.s@Correct score@s.s@1@s.s@Football@s.s@292229@s.s@Marcador final
71@s.s@Championship outright@s.s@Championship outright@s.s@4@s.s@Rugby Union@s.s@345621@s.s@Gran Final. Ganador
2@s.s@3-way@s.s@Winner@s.s@1@s.s@Football@s.s@298239@s.s@Ganador
165@s.s@1st Quarter Points@s.s@1st Quarter Points@s.s@2@s.s@Basketball@s.s@345685@s.s@Total de puntos - 1.er cuarto
183@s.s@Double chance@s.s@Double chance@s.s@38@s.s@Handball@s.s@345632@s.s@Doble oportunidad
149@s.s@Handicap@s.s@Handicap@s.s@38@s.s@Handball@s.s@345634@s.s@Apuestas de hándicap (3 desenlaces)
23@s.s@Penalty shootout yes o no@s.s@Penalty - yes/no@s.s@1@s.s@Football@s.s@462322@s.s@Penalti (Central Coast Mariners)
155@s.s@Handicap (no draw)@s.s@Handicap (no draw)@s.s@38@s.s@Handball@s.s@345629@s.s@Apuestas de hándicap
6@s.s@Halftime + Full time result@s.s@Result - Halftime and Full time@s.s@1@s.s@Football@s.s@292240@s.s@1.ª mitad + tiempo completo
147@s.s@Winner@s.s@Winner@s.s@38@s.s@Handball@s.s@345631@s.s@Resultado
11@s.s@To qualify (Knock-out stage)@s.s@To qualify (Knock-out stage)@s.s@1@s.s@Football@s.s@306938@s.s@Clasificación para cuartos de final
53@s.s@Double bet chance@s.s@Double bet chance@s.s@5@s.s@Rugby League@s.s@346303@s.s@Doble oportunidad
156@s.s@2nd half winner@s.s@2nd half winner@s.s@38@s.s@Handball@s.s@345643@s.s@Resultado del 2.º tiempo
11@s.s@To qualify (Knock-out stage)@s.s@To qualify (Knock-out stage)@s.s@1@s.s@Football@s.s@294319@s.s@Clasificación para la 2.ª ronda
84@s.s@Total number of sets@s.s@Total number of sets@s.s@6@s.s@Tennis@s.s@468491@s.s@Cantidad de sets
77@s.s@1st set total@s.s@1st set total@s.s@6@s.s@Tennis@s.s@468468@s.s@Total de juegos del 1.er set
80@s.s@2nd set winner@s.s@2nd set winner@s.s@6@s.s@Tennis@s.s@468475@s.s@Resultado del 2.º set
11@s.s@To qualify (Knock-out stage)@s.s@To qualify (Knock-out stage)@s.s@1@s.s@Football@s.s@301482@s.s@Clasificación para la final
157@s.s@1st half winner@s.s@1st half winner@s.s@38@s.s@Handball@s.s@345640@s.s@Resultado del 1.er tiempo
146@s.s@Total Goals over/under@s.s@Total Goals over/under@s.s@38@s.s@Handball@s.s@345630@s.s@Total de goles
148@s.s@Winner 3 way@s.s@Winner 3 way@s.s@29@s.s@MMA-UFC@s.s@345627@s.s@Resultado del combate (3 desenlaces)
150@s.s@Winner 2 way@s.s@Winner 2 way@s.s@29@s.s@MMA-UFC@s.s@345628@s.s@Resultado del combate (2 desenlaces)
